Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Boxscore Link,Team 1 TS PCT,Team 2 TS PCT,Team 1 EFG PCT,Team 2 EFG PCT,Team 1 3P AR,Team 2 3P AR,Team 1 FT AR,Team 2 FT AR,Team 1 TRB PCT,Team 2 TRB PCT,Team 1 AST PCT,Team 2 AST PCT,Team 1 STL PCT,Team 2 STL PCT,Team 1 BLK PCT,Team 2 BLK PCT,Team 1 TO PCT,Team 2 TO PCT,Team 1 OFF RT,Team 2 OFF RT,Team 1 DEF RT,Team 2 DEF RT
"Mon, Nov 6, 2023",7:00p,Washington Wizards,128,Philadelphia 76ers,146,Box Score,,"19,765",2:14,Wells Fargo Center,,https://www.basketball-reference.com/boxscores/202311060PHI.html,.611,.683,.583,.626,.354,.341,.208,.396,45.8,54.2,63.3,72.5,5.4,10.8,16.7,11.3,15.3,13.0,115.9,131.6,132.1,115.3
"Mon, Nov 6, 2023",7:30p,Milwaukee Bucks,129,Brooklyn Nets,125,Box Score,,"17,935",2:20,Barclays Center,,https://www.basketball-reference.com/boxscores/202311060BRK.html,.605,.586,.563,.564,.500,.446,.250,.129,51.1,48.9,56.5,44.9,5.9,2.0,3.6,8.3,8.6,7.0,127.0,123.1,123.1,127.0
"Mon, Nov 6, 2023",7:30p,Los Angeles Lakers,107,Miami Heat,108,Box Score,,"19,725",2:10,Kaseya Center,,https://www.basketball-reference.com/boxscores/202311060MIA.html,.614,.568,.593,.534,.321,.420,.173,.182,46.3,53.7,63.6,73.2,6.1,11.1,9.8,7.3,16.3,15.9,108.5,109.0,109.5,108.0
"Mon, Nov 6, 2023",7:30p,Los Angeles Clippers,97,New York Knicks,111,Box Score,,"19,812",2:09,Madison Square Garden (IV),,https://www.basketball-reference.com/boxscores/202311060NYK.html,.606,.579,.568,.534,.438,.352,.219,.205,39.2,60.8,58.3,68.3,8.6,13.9,5.3,2.4,21.6,17.3,104.0,118.4,119.0,103.4
"Mon, Nov 6, 2023",8:00p,Utah Jazz,113,Chicago Bulls,130,Box Score,,"18,031",2:06,United Center,,https://www.basketball-reference.com/boxscores/202311060CHI.html,.604,.641,.570,.613,.500,.366,.198,.204,59.1,40.9,78.0,54.2,1.0,12.4,11.9,7.0,19.7,7.3,116.1,134.3,133.6,116.7
"Mon, Nov 6, 2023",8:00p,Sacramento Kings,97,Houston Rockets,122,Box Score,,"15,130",2:17,Toyota Center,,https://www.basketball-reference.com/boxscores/202311060HOU.html,.540,.702,.531,.673,.494,.413,.247,.360,46.6,53.4,61.1,65.1,5.5,8.9,4.5,9.8,14.3,11.2,107.2,135.6,134.9,107.8
"Mon, Nov 6, 2023",8:00p,Boston Celtics,109,Minnesota Timberwolves,114,Box Score,OT,"18,024",2:40,Target Center,,https://www.basketball-reference.com/boxscores/202311060MIN.html,.510,.594,.451,.594,.424,.435,.370,.294,50.0,50.0,55.6,59.1,11.7,6.3,4.2,9.4,14.4,20.0,98.3,103.2,102.8,98.7
"Mon, Nov 6, 2023",8:00p,Atlanta Hawks,117,Oklahoma City Thunder,126,Box Score,,"16,486",2:17,Paycom Center,,https://www.basketball-reference.com/boxscores/202311060OKC.html,.504,.605,.441,.553,.412,.372,.314,.245,54.6,45.4,71.1,60.0,7.8,6.8,5.1,11.7,11.4,11.1,113.6,122.3,122.3,113.6
"Mon, Nov 6, 2023",9:00p,New Orleans Pelicans,116,Denver Nuggets,134,Box Score,,"19,544",2:09,Ball Arena,,https://www.basketball-reference.com/boxscores/202311060DEN.html,.600,.637,.572,.616,.333,.411,.167,.242,45.8,54.2,53.3,72.5,6.0,6.0,3.6,8.3,11.9,8.7,115.8,133.1,133.7,115.2
"Wed, Nov 8, 2023",7:00p,Washington Wizards,132,Charlotte Hornets,116,Box Score,,"14,267",2:16,Spectrum Center,,https://www.basketball-reference.com/boxscores/202311080CHO.html,.611,.614,.577,.570,.443,.316,.258,.443,46.0,54.0,55.3,41.5,9.8,7.8,11.1,9.3,9.2,18.9,128.8,112.6,113.2,128.1
"Wed, Nov 8, 2023",7:00p,Utah Jazz,118,Indiana Pacers,134,Box Score,,"14,509",2:09,Gainbridge Fieldhouse,,https://www.basketball-reference.com/boxscores/202311080IND.html,.568,.610,.526,.579,.281,.406,.188,.198,50.5,49.5,57.8,50.0,2.8,13.3,8.3,10.1,17.5,9.9,112.0,127.2,127.2,112.0
"Wed, Nov 8, 2023",7:00p,Boston Celtics,103,Philadelphia 76ers,106,Box Score,,"19,953",2:11,Wells Fargo Center,,https://www.basketball-reference.com/boxscores/202311080PHI.html,.518,.522,.478,.489,.516,.358,.209,.158,43.4,56.6,77.8,47.6,8.0,7.0,9.8,15.9,11.6,12.1,103.1,105.6,106.1,102.6
"Wed, Nov 8, 2023",7:30p,Los Angeles Clippers,93,Brooklyn Nets,100,Box Score,,"17,933",2:03,Barclays Center,,https://www.basketball-reference.com/boxscores/202311080BRK.html,.481,.512,.440,.484,.396,.446,.143,.141,51.0,49.0,61.1,59.5,10.3,10.4,15.7,18.2,14.2,12.5,95.8,103.6,103.1,96.3
"Wed, Nov 8, 2023",7:30p,San Antonio Spurs,105,New York Knicks,126,Box Score,,"19,812",2:12,Madison Square Garden (IV),,https://www.basketball-reference.com/boxscores/202311080NYK.html,.548,.574,.539,.555,.378,.420,.144,.220,49.5,50.5,70.5,60.9,2.1,7.2,12.1,0.0,12.0,3.5,109.2,130.4,131.0,108.6
"Wed, Nov 8, 2023",8:00p,Phoenix Suns,116,Chicago Bulls,115,Box Score,OT,"18,220",2:36,United Center,,https://www.basketball-reference.com/boxscores/202311080CHI.html,.574,.542,.528,.510,.533,.344,.278,.240,58.1,41.9,84.2,71.4,6.5,11.3,15.9,16.7,17.9,11.7,108.4,108.0,107.5,108.9
"Wed, Nov 8, 2023",8:00p,Los Angeles Lakers,94,Houston Rockets,128,Box Score,,"18,055",2:11,Toyota Center,,https://www.basketball-reference.com/boxscores/202311080HOU.html,.492,.631,.465,.624,.294,.355,.282,.204,37.4,62.6,55.6,51.0,7.2,4.1,10.0,6.7,8.6,11.4,96.4,129.9,131.2,95.4
"Wed, Nov 8, 2023",8:00p,Miami Heat,108,Memphis Grizzlies,102,Box Score,,"16,781",2:28,FedEx Forum,,https://www.basketball-reference.com/boxscores/202311080MEM.html,.593,.498,.526,.450,.364,.411,.416,.311,53.7,46.3,62.9,57.1,9.2,10.2,15.1,8.2,17.3,12.0,110.7,104.0,104.5,110.1
"Wed, Nov 8, 2023",8:00p,Detroit Pistons,118,Milwaukee Bucks,120,Box Score,,"17,341",2:20,Fiserv Forum,,https://www.basketball-reference.com/boxscores/202311080MIL.html,.562,.576,.526,.517,.296,.411,.163,.356,59.6,40.4,58.3,46.3,1.8,7.5,9.4,10.1,15.3,8.8,109.0,111.8,110.8,110.0
"Wed, Nov 8, 2023",8:00p,New Orleans Pelicans,101,Minnesota Timberwolves,122,Box Score,,"18,024",2:07,Target Center,,https://www.basketball-reference.com/boxscores/202311080MIN.html,.492,.659,.430,.640,.301,.451,.237,.293,45.5,54.5,63.9,66.7,5.9,8.7,2.2,10.8,14.2,16.3,98.7,118.1,119.2,97.7
"Wed, Nov 8, 2023",8:00p,Cleveland Cavaliers,120,Oklahoma City Thunder,128,Box Score,,"16,314",2:19,Paycom Center,,https://www.basketball-reference.com/boxscores/202311080OKC.html,.604,.645,.560,.581,.349,.326,.446,.349,50.0,50.0,61.9,52.3,8.8,9.9,8.6,14.8,16.8,12.4,117.1,126.2,124.9,118.3
"Wed, Nov 8, 2023",8:30p,Toronto Raptors,127,Dallas Mavericks,116,Box Score,,"20,063",2:19,American Airlines Center,,https://www.basketball-reference.com/boxscores/202311080DAL.html,.573,.594,.551,.577,.364,.488,.273,.369,56.8,43.2,55.1,62.5,9.6,3.8,9.3,9.5,9.8,14.1,121.4,110.9,110.9,121.4
"Wed, Nov 8, 2023",10:00p,Golden State Warriors,105,Denver Nuggets,108,Box Score,,"19,737",2:20,Ball Arena,,https://www.basketball-reference.com/boxscores/202311080DEN.html,.539,.531,.494,.505,.407,.380,.302,.239,52.1,47.9,56.8,58.5,5.3,7.4,0.0,7.8,8.5,5.6,111.5,114.7,114.7,111.5
