date,arena,team,opponent,home,win,points,opponent_points,true_shooting,opponent_true_shooting,effective_field_goal,opponent_effective_field_goal,3pt_attempted,opponent_3pt_attempted,free_throws_attempted,opponent_free_throws_attempted,rebounds,opponent_rebounds,assists,opponent_assists,steals,opponent_steals,blocks,opponent_blocks,turnovers,opponent_turnovers,offensive_rating,opponent_offensive_rating,defensive_rating,opponent_defensive_rating,team_code,opponent_code,arena_code,weighted_points,weighted_opponent_points,weighted_true_shooting,weighted_opponent_true_shooting,weighted_effective_field_goal,weighted_opponent_effective_field_goal,weighted_3pt_attempted,weighted_opponent_3pt_attempted,weighted_free_throws_attempted,weighted_opponent_free_throws_attempted,weighted_rebounds,weighted_opponent_rebounds,weighted_assists,weighted_opponent_assists,weighted_steals,weighted_opponent_steals,weighted_blocks,weighted_opponent_blocks,weighted_turnovers,weighted_opponent_turnovers,weighted_offensive_rating,weighted_opponent_offensive_rating,weighted_defensive_rating,weighted_opponent_defensive_rating
2024-04-02,Delta Center,Cleveland Cavaliers,Utah Jazz,0,1,129,113,0.675,0.608,0.635,0.576,0.459,0.435,0.282,0.212,55.4,44.6,82.6,63.4,9.9,7.0,12.5,6.5,13.6,17.7,128.0,112.7,112.1,128.6,5,28,7,106.53228055031236,118.66438918761676,0.5945764235920867,0.636638514111241,0.567294458318637,0.6159280654500469,0.40195211461751884,0.3993772654919204,0.20863119248069786,0.19464691372900134,42.97406972126813,57.03470976644149,74.29801843006035,68.41306402157832,7.226099129275684,7.595542034278532,6.057726521216137,8.72468821330432,14.00515138282387,12.815442492524946,113.09094368541972,125.56080210782638,125.61684715365992,113.08170174408805
2024-04-03,Footprint Center,Cleveland Cavaliers,Phoenix Suns,0,0,101,122,0.553,0.646,0.512,0.609,0.313,0.379,0.229,0.195,46.3,53.8,71.8,72.7,9.1,11.1,7.4,3.5,14.1,14.5,102.6,123.3,123.9,102.1,5,23,10,115.3726392999426,116.4356257108343,0.626220635144859,0.6253701368570805,0.5939345131378017,0.6002175958784661,0.42439870844375305,0.4133937193380465,0.23749956877298845,0.20147482113600093,47.86329231049758,52.14203271797488,77.56459364146238,66.44057702818957,8.278197140873395,7.361214502937563,8.592563616864023,7.84934160967039,13.845736735507648,14.73736611258686,118.95720023782482,120.50047078689356,120.29838222134417,119.1876763212243
2024-04-06,Crypto.com Arena,Cleveland Cavaliers,Los Angeles Lakers,0,0,97,116,0.509,0.666,0.494,0.663,0.389,0.463,0.133,0.2,50.0,50.0,61.5,66.7,11.1,11.0,7.0,20.0,16.6,18.7,98.3,116.3,117.5,97.3,5,13,6,109.71744639640592,118.62503639150431,0.5974105601389894,0.6334873554981438,0.5616957943067044,0.6036732026343031,0.3805667321235249,0.39986084528007654,0.23415524905515359,0.19892717753513997,47.248184716409774,52.79439201065134,75.29640278433143,68.90346805548741,8.601551369700212,8.832311965942694,8.123326397285819,6.138009035828989,13.945781534446766,14.643969824860733,112.52114345129954,121.60199969948977,121.71550839267913,112.46419959206813
2024-04-07,Crypto.com Arena,Cleveland Cavaliers,Los Angeles Clippers,0,0,118,120,0.591,0.635,0.54,0.571,0.341,0.417,0.307,0.286,42.9,57.1,64.3,63.4,10.1,5.0,4.1,3.4,9.9,14.5,119.2,120.7,121.3,118.6,5,12,6,104.71352115267213,117.59216505430877,0.5626237153666647,0.6462800842812868,0.535059574780616,0.6270164784551462,0.3838849644713482,0.4247041668340268,0.19435375994281803,0.19934930028263392,48.330939660636716,51.69488442971607,69.86794128244175,68.03647093335049,9.584614304006145,9.68523074665204,7.681331900818384,11.592277475570793,14.990135123066542,16.23989334205843,106.9255595193847,119.5158253755277,120.05683508643581,106.49755198259112
2024-04-10,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Memphis Grizzlies,1,1,110,98,0.58,0.531,0.543,0.476,0.451,0.381,0.354,0.226,51.6,48.4,73.0,63.6,11.6,10.6,19.2,22.2,14.4,14.8,116.1,103.4,103.4,116.1,5,14,22,109.94134321947227,118.53957428191076,0.5737889133611496,0.641841716960743,0.5370034806324262,0.6049757116321782,0.3670110457925596,0.4216728133923784,0.2386766017039697,0.23344369393586464,46.19403141522549,53.821631687332655,67.6771270992806,66.2121617739435,9.787402773802391,7.8417360956727755,6.2721876004532735,8.368867461806898,12.987323014219994,15.555298656588318,111.75517551768894,119.98176178380385,120.5459823648443,111.25949421986314
2024-04-12,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Indiana Pacers,1,1,129,120,0.614,0.608,0.595,0.567,0.337,0.36,0.242,0.247,51.3,48.8,56.0,80.4,8.8,6.9,3.5,3.2,9.5,12.4,125.9,117.7,117.1,126.5,5,11,22,109.96442286420992,110.457881539424,0.5762327855234058,0.5982288997118805,0.539362927152006,0.5542277234631714,0.4000581241959871,0.4056693083392482,0.28405282315120606,0.23051482859361888,48.32111430789095,51.68838584403681,69.77151438796017,65.1843562040261,10.500604208601077,8.927028374446866,11.358885416661762,13.81099405703687,13.543168095854002,15.258111792460582,113.4647307404083,113.4573469139283,113.79956399517022,113.16408483583078
2024-04-14,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Charlotte Hornets,1,0,110,120,0.567,0.626,0.559,0.61,0.355,0.44,0.097,0.121,47.8,52.2,68.2,78.3,4.2,10.4,2.0,15.0,12.6,9.4,115.5,125.4,126.0,114.9,5,3,22,117.45433884181853,114.21241259505074,0.5910930264880028,0.6020735280961287,0.5612544095010263,0.5592532226860851,0.37524668566883324,0.38769983571562394,0.26750632656867973,0.2370012381114118,49.49321449595657,50.551894571488276,64.35284570697151,71.17124553047552,9.831468592552893,8.129454857209485,8.266654956373852,9.635893225621407,11.9523054125074,14.133532431013574,118.35762793227562,115.1267008247731,115.09818437265127,118.41135857760473
2024-04-20,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Orlando Magic,1,1,97,83,0.537,0.418,0.494,0.372,0.37,0.43,0.259,0.349,57.4,42.6,58.3,57.1,9.3,12.5,8.2,13.7,16.6,10.8,100.7,86.6,86.2,101.2,5,21,22,114.52128505544971,116.48965079313162,0.5816131592502423,0.6114878612115492,0.56036736848192,0.5792205236775012,0.36728023561571177,0.4082783468535183,0.20041731473887905,0.1913583074791969,48.826986505267534,51.20037352716882,65.86658296863315,73.97619184866994,7.615658360592081,9.022844756635955,5.800918364880877,11.746504779367148,12.20715337455581,12.271032548153809,117.23323895497637,119.16892907382437,119.38771457547868,117.02974663456222
2024-04-22,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Orlando Magic,1,1,96,86,0.514,0.47,0.488,0.419,0.476,0.438,0.317,0.325,53.9,46.1,52.9,62.1,12.0,8.7,13.3,11.6,13.8,15.7,104.9,93.5,94.0,104.3,5,21,22,107.62719658369502,103.31249998910384,0.5640592489119142,0.5353563201070273,0.5342538437887304,0.49768560093211217,0.3683503795137347,0.4168251513870154,0.22346780526083473,0.2533854802371412,52.20020446931461,47.81639022920877,62.88936455973544,67.33592777541074,8.278395154268457,10.390998736319162,6.744883433146736,12.515145255084079,13.93560383825292,11.692226341890485,110.72791633054842,106.35405403728066,106.32936641581965,110.80122666934486
2024-04-25,Kia Center,Cleveland Cavaliers,Orlando Magic,0,0,83,121,0.473,0.611,0.439,0.582,0.415,0.402,0.159,0.174,38.6,61.4,75.0,51.1,2.2,7.5,14.5,6.3,13.8,8.3,89.8,130.3,131.0,89.3,5,21,15,103.05225121451701,96.50056203966611,0.5443624692672623,0.5096406119509053,0.5160543743874237,0.46672522944323896,0.41070720466865085,0.4251568051014513,0.2602698562204836,0.28156359808322984,52.869021895396806,47.14104329804631,58.95885587652633,65.27575072782759,9.742732557728713,9.725642579112892,9.324120824213278,12.155063655299033,13.882247885475111,13.269162399167922,108.43480993671757,101.29637787521368,101.47813874602589,108.2431933006991
2024-04-27,Kia Center,Cleveland Cavaliers,Orlando Magic,0,0,89,112,0.548,0.656,0.5,0.636,0.236,0.338,0.292,0.247,40.3,59.7,70.6,55.8,10.7,7.5,5.9,10.9,15.6,17.4,95.4,119.5,120.1,94.9,5,21,15,95.16230515786445,106.14033973132995,0.5162835255633951,0.5495224234985138,0.4857358405309483,0.5120823173659852,0.41239628801566547,0.4160453122750201,0.22042327270241344,0.23924062010648592,47.254599263669036,52.75150558475015,65.27055427224408,59.6980274408711,6.774898554275155,8.849920461793868,11.360670588917198,9.851275621507984,13.849885864237189,11.313949348186531,101.10258356453684,112.70841393859742,113.09408601768224,100.78962752973696
2024-04-30,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Orlando Magic,1,1,104,103,0.54,0.567,0.506,0.519,0.42,0.397,0.216,0.372,47.6,52.4,60.5,47.2,9.4,5.2,6.4,13.7,9.4,13.4,108.8,107.7,107.7,108.8,5,21,22,92.73762701275008,108.44593639155165,0.5287629858362072,0.5914180852799511,0.4913483499469899,0.5608401262019302,0.34298975694100126,0.38533687474164646,0.24858652037212353,0.24229369819422597,44.518177679430174,55.48552509830896,67.36752776684152,58.1642731552895,8.319305630685498,8.318768148251419,9.212064134769323,10.263916510856516,14.538502118663377,13.708623683111073,98.85879177146495,115.38069482568238,115.85069837041485,98.47223967107304
2024-05-03,Kia Center,Cleveland Cavaliers,Orlando Magic,0,0,96,103,0.531,0.513,0.529,0.455,0.326,0.404,0.116,0.292,44.2,55.8,35.7,54.3,8.4,6.3,18.9,6.9,14.2,12.2,100.9,108.8,108.2,101.4,5,21,15,97.16902548211358,106.30312739232086,0.5331844063860346,0.5818103173737681,0.4971133250274692,0.5443773193477167,0.37329092647279527,0.3899259569427398,0.2357647236990433,0.29332915119685793,45.73078027478767,54.27146557343723,64.66536614701722,53.850167830147264,8.744525731231949,7.091628502449682,8.105603114815874,11.615910014502116,12.516659079967665,13.587189726120302,102.77035241480598,112.35857689967256,112.64364845972642,102.53589671434199
2024-05-05,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Orlando Magic,1,1,106,94,0.571,0.474,0.494,0.395,0.312,0.36,0.468,0.349,49.5,50.5,55.9,58.6,8.4,11.6,14.5,7.5,14.7,14.6,110.7,99.2,98.1,111.8,5,21,22,96.70904979688721,105.00344803637924,0.532324909446402,0.5547355671917472,0.5096597539928686,0.5092100844673173,0.35468339683196615,0.39546366137965594,0.18864097687548198,0.2928061709522881,45.128465169942054,54.87289700586341,53.26838263796834,54.027162997259246,8.60896541905209,6.78014695783813,12.352867336029277,9.760344012241383,13.179002121251514,13.041373099730336,102.0344260840474,110.9583859945965,110.89520903180888,102.08895618351526
2024-05-07,TD Garden,Cleveland Cavaliers,Boston Celtics,0,0,95,120,0.496,0.611,0.472,0.587,0.467,0.5,0.144,0.152,40.9,59.1,51.4,48.9,2.2,2.2,6.5,14.6,5.0,8.4,105.1,130.5,132.7,103.4,5,1,28,100.36475384394879,100.6739285966188,0.5475423718120804,0.5229685968310841,0.5034981209202322,0.4642719178777976,0.3378887888392686,0.38150979793242823,0.2985601874076093,0.3149167197959124,46.84853009556821,53.15229610582173,54.303843385295714,55.82643415596931,8.526743933474792,8.676611354619618,13.197698208831294,8.870967944922269,13.777468153181168,13.654644997933584,105.4440637359687,106.3318216144584,105.86068657522408,105.90995418748923
2024-05-09,TD Garden,Cleveland Cavaliers,Boston Celtics,0,1,118,94,0.634,0.519,0.622,0.463,0.326,0.438,0.186,0.3,58.7,41.3,51.1,66.7,4.3,5.5,6.7,5.2,11.4,7.2,127.7,102.8,101.7,129.1,5,1,28,98.25388768816615,108.27814516205375,0.527262028778335,0.5576062549605286,0.4911045760614567,0.5125616553851544,0.3886900919183845,0.42813205957047246,0.23774549243364554,0.25081398553603296,44.50796588318544,55.492535233288656,53.161270044185585,53.10109467807618,6.037364171803366,6.128263357619771,10.562359313158568,11.12516640811888,10.323803549555603,11.587103297152346,105.30868520476028,115.84125881976483,116.42113352223653,104.92236416918632
2024-05-11,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Boston Celtics,1,0,93,106,0.526,0.615,0.5,0.594,0.429,0.425,0.119,0.175,44.3,55.7,47.2,53.7,4.6,3.4,4.3,8.3,8.3,12.2,107.0,121.2,121.9,106.4,5,1,22,106.02337747274365,102.66013280461318,0.5692601478985354,0.5424158772902435,0.5426079121651904,0.4930606635372078,0.36402346280870335,0.43201479158127365,0.2173852276629341,0.2701671741985349,50.09209618446426,49.90820775804136,52.35022347974577,58.4518469837239,5.353764637284988,5.881060988770393,9.0426393422573,8.793795090423478,10.747253856931566,9.860912657049282,114.11898106541,110.70992331543516,110.62881882695989,114.43552258924475
2024-05-13,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Boston Celtics,1,0,102,109,0.525,0.615,0.516,0.564,0.511,0.41,0.074,0.308,40.0,60.0,63.4,39.5,8.7,6.5,6.5,8.7,7.6,14.5,110.9,118.5,118.5,110.9,5,1,22,100.89907773022986,103.97426814662946,0.5522386060441647,0.5709755041681887,0.5258430050745309,0.5327771976642671,0.3895897380315204,0.4292546861655366,0.17867365704037705,0.2327218089496245,47.81308391988213,52.18710043056632,50.3237684448377,56.58214088589155,5.0571813627205175,4.904839558306185,7.17655616903841,8.599501861957412,9.78433449632899,10.78127181075463,111.31788028208487,114.83744686807478,115.06368304737538,111.27379081719039
2024-05-15,TD Garden,Cleveland Cavaliers,Boston Celtics,0,0,98,113,0.581,0.663,0.563,0.644,0.392,0.538,0.152,0.15,39.4,60.6,65.8,76.2,5.9,7.0,5.4,12.5,10.6,14.1,115.2,131.3,132.8,113.9,5,1,28,101.33225688942399,105.95173954343637,0.5415210496936198,0.5882977934996153,0.52197008436141,0.5450624131012307,0.4373609537123744,0.42167855750254263,0.1374877822592338,0.26234146912024203,44.73887494431627,55.26123686988283,55.468864648292254,49.860842180823944,6.490518808717398,5.532486284951954,6.910352059539518,8.639044798033137,8.924865843091485,12.244477338085037,111.15345720317383,116.27854923266082,116.41576841174287,111.12671559094501
2023-10-25,Frost Bank Center,Dallas Mavericks,San Antonio Spurs,0,1,126,119,0.577,0.603,0.551,0.579,0.475,0.393,0.232,0.247,51.6,48.4,51.1,71.7,5.6,7.5,5.6,9.6,9.9,16.1,118.4,111.8,111.8,118.4,6,26,11,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-27,American Airlines Center,Dallas Mavericks,Brooklyn Nets,1,1,125,120,0.605,0.622,0.566,0.603,0.396,0.467,0.308,0.109,46.0,54.0,45.5,66.7,5.0,4.9,4.1,7.3,8.0,14.2,124.2,118.6,119.2,123.6,6,2,1,125.99999999999999,119.0,0.577,0.603,0.551,0.579,0.475,0.393,0.23199999999999998,0.247,51.6,48.4,51.1,71.7,5.6,7.5,5.6,9.6,9.9,16.1,118.4,111.8,111.8,118.4
2023-10-30,FedEx Forum,Dallas Mavericks,Memphis Grizzlies,0,1,125,110,0.661,0.546,0.637,0.533,0.56,0.402,0.286,0.217,52.2,47.8,57.1,52.4,3.9,8.8,12.7,10.8,13.7,10.6,122.8,108.1,108.1,122.8,6,14,8,125.37754066879815,119.62245933120185,0.5944288612736519,0.6148267272928353,0.5603368899680279,0.5939390239488445,0.42582571283505344,0.43906199050893724,0.27930690917134093,0.16110061229414407,48.11422774526961,51.885772254730384,47.61422774526961,68.58770334399073,5.226524401278887,5.881605738875178,4.666311003197218,8.168343538235733,8.717327270716476,14.917327270716473,122.01026412097073,116.03272345217259,116.40619905089372,121.63678852224963
2023-11-01,American Airlines Center,Dallas Mavericks,Chicago Bulls,1,1,114,105,0.611,0.559,0.58,0.534,0.593,0.371,0.346,0.124,51.1,48.9,62.2,45.2,7.5,10.9,3.6,9.1,13.8,12.2,122.6,114.1,112.9,123.9,6,4,1,125.18632372322583,114.7488723662176,0.6281458376487928,0.5799673395384791,0.5991652519165637,0.5630746032686839,0.4937823582679692,0.4202908190626698,0.2826968284316111,0.18941255603917756,50.183591274609796,49.81640872539019,52.41858538631033,60.38894902403338,4.554665803774289,7.359715205504255,8.735216947917396,9.501225932114236,11.240953303146336,12.730685666328753,122.41024985781215,112.01495457597984,112.19927210741096,122.22593232638106
2023-11-03,Ball Arena,Dallas Mavericks,Denver Nuggets,0,0,114,125,0.61,0.617,0.576,0.597,0.488,0.323,0.198,0.204,40.0,60.0,65.9,67.3,12.4,11.2,9.5,13.6,13.8,16.5,118.1,127.5,129.4,116.2,6,7,2,120.09593975093401,110.31260671999132,0.6203435516325462,0.5704260629073845,0.5904440228877226,0.5498440819516257,0.5389317662180259,0.3978608231546491,0.31150320467458653,0.15964629546179743,50.60060694510296,49.399393054897025,56.86965952003015,53.47715346180013,5.894952600086206,8.970736790534216,6.398414733652326,9.318646372945786,12.405458337357315,12.489194906983387,122.49659646340228,112.96376332410284,112.51814130176182,122.98772390913567
2023-11-05,American Airlines Center,Dallas Mavericks,Charlotte Hornets,1,1,124,118,0.59,0.545,0.549,0.535,0.462,0.303,0.352,0.212,52.2,47.8,72.1,61.2,2.9,4.8,8.7,4.1,9.5,7.7,119.2,113.4,113.4,119.2,6,3,1,117.48288147360364,116.60843905279167,0.6159097310380632,0.5903902385390541,0.5842525126191164,0.5700577269376244,0.517099583038283,0.3657713174205991,0.2628494284568987,0.17865875613384688,46.05659816969095,53.94340183030905,60.740564893509486,59.40239305383783,8.683377133016789,9.926322790371257,7.727926406046059,11.15387227583275,13.003236331159204,14.208448684952579,120.61197108156277,119.1948015428396,119.75464336879654,120.07812852767171
2023-11-06,Kia Center,Dallas Mavericks,Orlando Magic,0,1,117,102,0.62,0.549,0.591,0.518,0.488,0.318,0.341,0.212,44.9,55.1,51.2,67.5,8.8,5.8,10.3,9.5,13.7,18.4,113.9,99.3,99.3,113.9,6,21,15,120.18152536887375,117.18466418048726,0.6051808886500115,0.5715948016228558,0.5696549604053293,0.5555408326385455,0.494283647928935,0.3397786288007669,0.2997653821379898,0.1924648797843028,48.60049142226953,51.39950857773048,65.44434158249936,60.14675591784087,6.288564865778437,7.803587159986942,8.130447928318816,8.23296646783039,11.552597172076927,11.513394844795117,120.027294414394,116.79525859382824,117.12327807071844,119.71450828954569
2023-11-08,American Airlines Center,Dallas Mavericks,Toronto Raptors,1,0,116,127,0.594,0.573,0.577,0.551,0.488,0.364,0.369,0.273,43.2,56.8,62.5,55.1,3.8,9.6,9.5,9.3,14.1,9.8,110.9,121.4,121.4,110.9,6,27,1,118.8907135411888,111.02392621644098,0.6111933141341801,0.5624276148814527,0.5783150923787411,0.5403097264323644,0.49173423966488944,0.3309425805574234,0.31649513478025565,0.20039068935865662,47.099124140133696,52.90087585986631,59.66511229451054,63.13012186109762,7.307506976827607,6.990689664587007,9.01068088270692,8.74702864863171,12.423843711930367,14.307435550521545,117.54132206314809,109.69706382780176,109.89199889662049,117.3554398547167
2023-11-10,American Airlines Center,Dallas Mavericks,Los Angeles Clippers,1,1,144,126,0.658,0.607,0.617,0.534,0.429,0.307,0.265,0.409,46.6,53.4,58.8,48.8,7.1,7.2,1.6,3.6,7.6,11.9,147.0,129.3,128.6,147.7,6,12,1,117.73208537609938,117.42730337209149,0.6043020543385453,0.5666651372080279,0.5777879896243542,0.5445944996800379,0.4902375174233782,0.3441923393749615,0.33753963288808314,0.22949325907304943,45.53631447962301,54.463685520376984,60.80136488185442,59.91156518822104,5.901661563681341,8.036528487075483,9.206805093194859,8.968665339038386,13.095664650524832,12.500808326223202,114.87941084775015,114.38772281913724,114.50452587733685,114.76803216898676
2023-11-12,Smoothie King Center,Dallas Mavericks,New Orleans Pelicans,0,1,136,124,0.611,0.61,0.588,0.603,0.52,0.391,0.206,0.239,43.8,56.3,58.0,66.0,6.6,1.9,10.7,6.1,5.1,15.0,127.8,116.5,116.5,127.8,6,18,24,128.18381261561282,120.83828928950695,0.6256679027285459,0.5827139553262852,0.593390036563639,0.5403790595706766,0.4658717526453952,0.3293938983067535,0.3086768751147331,0.30091710526278154,45.95954377234671,54.04045622765327,60.005042823123084,55.49039014581054,6.378467836899229,7.703682591229584,6.1801372691006256,6.832529807639778,10.908997427430583,12.261753005737276,127.65985578974525,120.32116123044477,120.11296693369883,127.87131616234211
2023-11-14,Smoothie King Center,Dallas Mavericks,New Orleans Pelicans,0,0,110,131,0.542,0.621,0.5,0.596,0.467,0.404,0.289,0.277,51.7,48.3,65.8,67.3,3.9,16.6,5.4,12.5,16.5,11.0,108.2,128.2,128.8,107.7,6,18,24,131.2801053657542,122.09076462940203,0.6198573817360613,0.5935230081481273,0.5912548355616353,0.565185625012755,0.4873140353875792,0.3537984470536649,0.26800261176992657,0.27638935602818193,45.10406534058771,54.93554850946309,59.21076816571661,59.653651234374166,6.466225255804282,5.404620472115007,7.970628913821493,6.542346548063879,8.607829897072895,13.346478064065288,127.71537230705047,118.80745215041674,118.68173163019807,127.84306508472991
2023-11-15,Capital One Arena,Dallas Mavericks,Washington Wizards,0,1,130,117,0.62,0.59,0.614,0.551,0.457,0.404,0.315,0.258,50.0,50.0,66.7,53.5,5.8,5.8,7.5,2.0,8.7,10.8,126.2,113.6,113.6,126.2,6,29,4,122.87267710857287,125.61066060346926,0.5890971791906677,0.6043787268462846,0.5552015139300609,0.5773598902498089,0.4792882858811993,0.37363227529563536,0.27629834302211387,0.2766306116655719,47.71001331335045,52.31394974002577,61.81406795979681,62.67460096988822,5.452350824305353,9.827735328683476,6.955014667682903,8.896119854981265,11.725899699519076,12.419422222865062,120.0051617717327,122.51829713169182,122.6792971470924,119.8848632023212
2023-11-18,Fiserv Forum,Dallas Mavericks,Milwaukee Bucks,0,0,125,132,0.582,0.642,0.573,0.612,0.456,0.479,0.097,0.213,54.4,45.6,52.9,59.2,1.0,7.6,4.1,5.4,10.1,6.4,120.0,126.1,126.7,119.4,6,16,9,125.68402878877443,122.21421069878961,0.6012867065249469,0.5987070800731205,0.5783944048828281,0.5669623085950103,0.4704967366676382,0.3856107355354827,0.2915640984858148,0.2692818213543895,48.613291867896514,51.40121902912335,63.74130957068241,59.05570643616387,5.589480025423128,8.239006902008516,7.169982538934781,6.175965536661774,10.53234240823983,11.780645860889997,122.44869760235491,119.00050089772631,119.09799492768131,122.37585045199553
2023-11-19,American Airlines Center,Dallas Mavericks,Sacramento Kings,1,0,113,129,0.568,0.65,0.534,0.628,0.386,0.444,0.295,0.233,45.5,54.5,56.1,70.8,8.3,9.3,4.0,5.6,9.1,11.6,117.8,133.8,134.5,117.2,6,25,1,125.41447918107312,126.07041633001019,0.5936865524627702,0.6157671655169553,0.5762686760482953,0.584709941807552,0.46478412669297287,0.42241187609131664,0.21489382191225795,0.24710330618696175,50.89361242236496,49.115180284626526,59.469163734566756,59.11256701595839,3.78094131958547,7.98719869951541,5.9602197298249555,5.870187169684455,10.361972785723669,9.660338931146343,121.48375944635055,121.79814220946467,122.09365464056896,121.20318150139427
2023-11-22,Crypto.com Arena,Dallas Mavericks,Los Angeles Lakers,0,1,104,101,0.505,0.547,0.479,0.53,0.521,0.345,0.167,0.226,48.5,51.5,55.3,66.7,5.4,1.1,7.3,4.3,3.7,12.3,111.4,107.0,108.2,110.2,6,13,6,120.525303896917,127.22416977091318,0.5835704569259053,0.6292490301864198,0.5596220682272925,0.6017587989909351,0.43375669498255837,0.43091389380032796,0.24644191509460475,0.24154902275481385,48.769454319305105,51.23587556938554,58.14229115142751,63.715410812090006,5.560675264575996,8.50421722101109,5.188229401854793,5.763779771287002,9.864971980192937,10.424232673216274,120.03299011682988,126.5248154446096,126.97962659423028,119.62661467413281
2023-11-25,Crypto.com Arena,Dallas Mavericks,Los Angeles Clippers,0,0,88,107,0.453,0.526,0.423,0.477,0.418,0.33,0.154,0.352,39.4,60.6,50.0,65.8,6.5,2.1,8.5,11.3,8.5,11.3,95.1,115.0,115.6,94.6,6,12,6,114.01950521898473,116.90005288388228,0.5526382829712434,0.5968686494572127,0.5278822014050467,0.573508286775403,0.4681032571989908,0.3970907036073497,0.21516665931602214,0.23542757335137632,48.6633736344818,51.339857945880404,57.02331784052183,64.89040502181817,5.49741948844168,5.589272545375557,6.01960620746213,5.187508583765928,7.437902147866804,11.162698039470436,116.63429342483425,118.83814781666294,119.58633019067074,115.91547824560446
2023-11-28,American Airlines Center,Dallas Mavericks,Houston Rockets,1,1,121,115,0.595,0.588,0.539,0.541,0.382,0.341,0.326,0.341,48.7,51.3,59.5,78.6,5.2,2.1,7.1,10.9,6.4,10.9,125.5,119.3,119.3,125.5,6,10,1,103.77819208805101,113.00337841819473,0.513420517408486,0.5689746513143067,0.48660042231621864,0.5355224920310933,0.44838254608107986,0.37068371016013374,0.19109137787018346,0.2813106412150294,45.01729699923726,54.98466262663853,54.258930254459045,65.2484228594167,5.892036560189406,4.215890060366279,6.995892624271852,7.5933936333449035,7.8559453269297075,11.216740280452342,108.15836584046876,117.32744754383165,118.01730513111018,107.52567661749501
2023-12-01,American Airlines Center,Dallas Mavericks,Memphis Grizzlies,1,0,94,108,0.464,0.569,0.435,0.55,0.424,0.378,0.228,0.122,44.7,55.3,79.4,61.4,9.5,8.4,8.9,22.6,10.6,13.7,98.9,113.7,113.7,98.9,6,14,1,110.55582451953791,113.78914767398005,0.5455260750702073,0.5764620661624907,0.5072222454675153,0.5376781620887086,0.42225773389503546,0.3590017033872797,0.24418458720738936,0.3048013534552341,46.46662261134014,53.53456580491833,56.32155018755079,70.50292823435649,5.619685976667913,3.38318276459803,7.036864021101945,8.89470663505672,7.282958895033437,11.092087328327462,114.98315582161068,118.10374440929951,118.52210894657122,114.59946107230678
2023-12-02,American Airlines Center,Dallas Mavericks,Oklahoma City Thunder,1,0,120,126,0.586,0.574,0.557,0.54,0.598,0.44,0.402,0.22,48.5,51.5,66.7,54.5,4.9,7.9,21.4,14.3,13.5,10.6,118.8,124.7,124.7,118.8,6,20,1,104.04081115139853,111.51101441389365,0.5134441048664569,0.5735256095248165,0.4788014987905604,0.5425270259201276,0.4229433468013153,0.3664778732547291,0.23781566236830784,0.232865747948583,45.771424983716365,54.22929576946669,65.4033333911962,66.92076299299035,7.146659018980204,5.357390169102949,7.770041386859687,14.287984957226897,8.58827395898702,12.118347657363666,108.65414604888647,116.370792138478,116.62452273982802,108.42144205320223
2023-12-06,American Airlines Center,Dallas Mavericks,Utah Jazz,1,1,147,97,0.672,0.511,0.663,0.471,0.485,0.379,0.188,0.207,52.2,47.8,66.1,62.9,10.8,5.9,9.3,5.8,6.8,16.7,143.8,95.4,94.9,144.5,6,28,1,110.32073272280043,117.21241277399227,0.5419947621275519,0.5737122816048723,0.5095725147397508,0.5415326442671597,0.49182792878532866,0.3954087414901427,0.3024220012844583,0.2278030916418619,46.84511596303261,53.155321174641855,65.9135701384891,62.03320772981758,6.262601403601164,6.357904072170658,13.133413668745783,14.292712862072685,10.521032234510331,11.520879684722866,112.64652734672886,119.64832539022883,119.80221330584722,112.5053920927966
2023-12-08,Moda Center,Dallas Mavericks,Portland Trail Blazers,0,1,125,112,0.621,0.496,0.582,0.457,0.429,0.505,0.242,0.171,46.7,53.3,55.3,51.3,7.8,8.7,9.6,1.9,13.0,11.7,121.2,108.6,108.6,121.2,6,24,19,124.75355506970497,109.25908697376089,0.5931501597585856,0.5490358012234116,0.5699442670203639,0.5137789512429229,0.4891412261745265,0.38895211167053,0.25739840785672297,0.2196173412651087,48.952194313582645,51.04807081601028,65.98692790354504,62.374279397162184,8.04800969335799,6.177724678846969,11.625014440236779,10.95093901868514,9.056853662405192,13.558797259758625,124.90502021398716,110.10691961671014,110.00351100430399,125.09486091979737
