Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Boxscore Link,Team 1 TS PCT,Team 2 TS PCT,Team 1 EFG PCT,Team 2 EFG PCT,Team 1 3P AR,Team 2 3P AR,Team 1 FT AR,Team 2 FT AR,Team 1 TRB PCT,Team 2 TRB PCT,Team 1 AST PCT,Team 2 AST PCT,Team 1 STL PCT,Team 2 STL PCT,Team 1 BLK PCT,Team 2 BLK PCT,Team 1 TO PCT,Team 2 TO PCT,Team 1 OFF RT,Team 2 OFF RT,Team 1 DEF RT,Team 2 DEF RT
"Mon, Dec 11, 2023",8:00p,Minnesota Timberwolves,107,New Orleans Pelicans,121,Box Score,,"16,487",2:19,Smoothie King Center,,https://www.basketball-reference.com/boxscores/202312110NOP.html,.538,.607,.511,.549,.396,.329,.209,.488,50.0,50.0,65.0,67.5,5.0,7.0,5.5,12.7,12.4,12.3,106.3,121.4,120.2,107.4
"Mon, Dec 11, 2023",8:00p,Utah Jazz,120,Oklahoma City Thunder,134,Box Score,,"16,631",2:03,Paycom Center,,https://www.basketball-reference.com/boxscores/202312110OKC.html,.593,.647,.543,.615,.413,.396,.228,.177,51.3,48.8,72.7,70.0,8.5,8.6,15.5,13.0,14.4,10.4,113.2,127.6,126.4,114.2
"Mon, Dec 11, 2023",10:00p,Brooklyn Nets,118,Sacramento Kings,131,Box Score,,"17,794",2:11,Golden 1 Center,,https://www.basketball-reference.com/boxscores/202312110SAC.html,.607,.654,.557,.644,.330,.479,.239,.149,48.8,51.2,57.1,79.2,4.0,4.0,12.2,5.1,11.8,11.5,118.9,132.0,132.0,118.9
"Mon, Dec 11, 2023",10:30p,Portland Trail Blazers,127,Los Angeles Clippers,132,Box Score,,"17,102",2:28,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202312110LAC.html,.626,.669,.583,.624,.444,.382,.289,.247,50.7,49.3,58.1,67.3,5.2,7.3,7.3,18.0,10.6,8.4,131.7,136.8,136.8,131.7
"Tue, Dec 12, 2023",7:30p,Cleveland Cavaliers,113,Boston Celtics,120,Box Score,,"19,156",2:02,TD Garden,,https://www.basketball-reference.com/boxscores/202312120BOS.html,.589,.629,.582,.560,.489,.524,.098,.310,43.8,56.3,61.4,60.5,6.2,9.2,10.0,19.1,11.9,13.6,116.7,123.3,123.9,116.1
"Tue, Dec 12, 2023",7:30p,Los Angeles Lakers,125,Dallas Mavericks,127,Box Score,,"20,377",2:21,American Airlines Center,,https://www.basketball-reference.com/boxscores/202312120DAL.html,.632,.646,.621,.612,.319,.483,.198,.236,52.6,47.4,69.4,63.6,4.1,7.2,8.7,8.1,13.2,9.2,129.1,131.2,131.2,129.1
"Tue, Dec 12, 2023",8:00p,Denver Nuggets,114,Chicago Bulls,106,Box Score,,"20,775",2:20,United Center,,https://www.basketball-reference.com/boxscores/202312120CHI.html,.587,.551,.554,.494,.361,.465,.386,.267,52.9,47.1,71.8,72.2,4.3,6.5,8.7,17.0,10.2,12.7,123.7,114.4,115.0,123.0
"Tue, Dec 12, 2023",10:00p,Golden State Warriors,116,Phoenix Suns,119,Box Score,,"17,071",2:38,Footprint Center,,https://www.basketball-reference.com/boxscores/202312120PHO.html,.558,.601,.533,.536,.500,.464,.293,.405,55.4,44.6,63.4,71.1,8.7,7.7,2.2,15.2,12.6,13.2,112.3,114.6,115.2,111.7
"Tue, Dec 12, 2023",10:30p,Sacramento Kings,99,Los Angeles Clippers,119,Box Score,,"17,060",2:11,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202312120LAC.html,.513,.638,.477,.589,.430,.345,.279,.250,43.7,56.3,75.0,47.7,7.9,6.8,3.6,4.1,12.7,15.4,97.7,116.3,117.5,96.8
"Wed, Dec 13, 2023",7:00p,Philadelphia 76ers,129,Detroit Pistons,111,Box Score,,"16,749",2:10,Little Caesars Arena,,https://www.basketball-reference.com/boxscores/202312130DET.html,.633,.548,.580,.500,.345,.375,.391,.341,60.2,39.8,62.2,61.5,5.9,5.9,7.3,5.3,9.7,9.0,127.3,109.5,109.5,127.3
"Wed, Dec 13, 2023",7:00p,New Orleans Pelicans,142,Washington Wizards,122,Box Score,,"14,080",2:08,Capital One Arena,,https://www.basketball-reference.com/boxscores/202312130WAS.html,.650,.659,.604,.628,.354,.537,.313,.293,58.2,41.8,60.0,66.7,10.5,6.7,7.9,9.7,8.4,13.9,135.9,117.3,116.7,136.5
"Wed, Dec 13, 2023",7:30p,Charlotte Hornets,104,Miami Heat,115,Box Score,,"19,600",2:04,Kaseya Center,,https://www.basketball-reference.com/boxscores/202312130MIA.html,.635,.609,.610,.564,.403,.349,.143,.221,39.7,60.3,65.9,70.7,11.3,10.2,8.9,6.5,20.4,19.6,106.7,117.4,118.0,106.2
"Wed, Dec 13, 2023",7:30p,Atlanta Hawks,128,Toronto Raptors,135,Box Score,,"19,423",2:18,Scotiabank Arena,,https://www.basketball-reference.com/boxscores/202312130TOR.html,.591,.692,.570,.678,.410,.391,.190,.276,47.2,52.8,66.7,78.0,8.9,3.0,15.1,15.3,6.1,13.3,127.0,133.2,133.9,126.3
"Wed, Dec 13, 2023",8:00p,Memphis Grizzlies,104,Houston Rockets,117,Box Score,,"16,813",2:19,Toyota Center,,https://www.basketball-reference.com/boxscores/202312130HOU.html,.536,.572,.488,.523,.463,.372,.415,.430,40.2,59.8,71.4,59.0,6.8,5.8,7.4,6.8,10.2,15.7,101.1,113.7,113.7,101.1
"Wed, Dec 13, 2023",8:00p,Indiana Pacers,126,Milwaukee Bucks,140,Box Score,,"17,431",2:48,Fiserv Forum,,https://www.basketball-reference.com/boxscores/202312130MIL.html,.552,.636,.505,.579,.360,.303,.320,.539,51.1,48.9,66.7,56.3,6.3,7.2,9.7,12.5,13.6,12.7,114.0,126.1,126.6,113.4
"Wed, Dec 13, 2023",8:00p,Los Angeles Lakers,122,San Antonio Spurs,119,Box Score,,"18,354",2:14,Frost Bank Center,,https://www.basketball-reference.com/boxscores/202312130SAS.html,.619,.573,.615,.552,.385,.385,.187,.188,50.0,50.0,63.3,62.2,12.9,7.3,6.8,10.7,14.0,14.1,112.0,109.3,109.3,112.0
"Wed, Dec 13, 2023",9:00p,Brooklyn Nets,116,Phoenix Suns,112,Box Score,,"17,071",2:20,Footprint Center,,https://www.basketball-reference.com/boxscores/202312130PHO.html,.583,.584,.545,.530,.461,.333,.270,.321,42.4,57.6,58.5,70.0,9.8,5.4,7.1,8.3,6.6,11.1,125.7,121.4,121.4,125.7
"Wed, Dec 13, 2023",9:00p,New York Knicks,113,Utah Jazz,117,Box Score,,"18,206",2:29,Delta Center,,https://www.basketball-reference.com/boxscores/202312130UTA.html,.523,.546,.484,.520,.415,.429,.340,.214,46.5,53.5,51.2,72.1,9.7,4.9,7.1,7.3,9.2,13.0,110.2,115.2,114.1,111.2
"Thu, Dec 14, 2023",7:30p,Cleveland Cavaliers,107,Boston Celtics,116,Box Score,,"19,156",2:07,TD Garden,,https://www.basketball-reference.com/boxscores/202312140BOS.html,.591,.618,.548,.582,.398,.424,.205,.235,47.0,53.0,52.5,51.2,7.5,7.5,2.0,16.0,15.0,12.2,113.9,123.5,123.5,113.9
"Thu, Dec 14, 2023",7:30p,Chicago Bulls,124,Miami Heat,116,Box Score,,"19,653",2:19,Kaseya Center,,https://www.basketball-reference.com/boxscores/202312140MIA.html,.584,.608,.559,.556,.387,.425,.323,.438,50.6,49.4,71.1,70.3,8.3,2.1,4.3,1.8,4.5,10.3,129.0,120.1,120.7,128.3
"Thu, Dec 14, 2023",8:30p,Minnesota Timberwolves,119,Dallas Mavericks,101,Box Score,,"20,177",2:12,American Airlines Center,,https://www.basketball-reference.com/boxscores/202312140DAL.html,.601,.555,.580,.512,.352,.386,.284,.217,57.0,43.0,68.2,53.8,8.9,6.0,7.8,3.5,14.7,15.0,118.0,100.7,100.2,118.6
"Thu, Dec 14, 2023",9:00p,Brooklyn Nets,101,Denver Nuggets,124,Box Score,,"19,636",2:12,Ball Arena,,https://www.basketball-reference.com/boxscores/202312140DEN.html,.487,.573,.453,.535,.316,.364,.211,.212,52.5,47.5,71.8,66.0,5.0,12.9,6.3,9.2,13.4,7.7,100.9,123.2,123.9,100.4
"Thu, Dec 14, 2023",10:00p,Utah Jazz,122,Portland Trail Blazers,114,Box Score,,"17,842",2:07,Moda Center,,https://www.basketball-reference.com/boxscores/202312140POR.html,.621,.514,.592,.495,.359,.437,.152,.175,47.9,52.1,55.1,69.8,9.5,9.5,15.5,6.8,10.1,9.0,128.6,120.1,120.1,128.6
"Thu, Dec 14, 2023",10:00p,Oklahoma City Thunder,123,Sacramento Kings,128,Box Score,,"17,794",2:24,Golden 1 Center,,https://www.basketball-reference.com/boxscores/202312140SAC.html,.540,.614,.485,.589,.353,.474,.265,.221,48.4,51.6,59.1,68.1,7.5,5.6,14.0,6.1,10.9,14.0,115.2,120.4,119.8,115.7
"Thu, Dec 14, 2023",10:30p,Golden State Warriors,113,Los Angeles Clippers,121,Box Score,,"19,370",2:18,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202312140LAC.html,.563,.642,.522,.586,.489,.395,.207,.370,51.8,48.2,55.0,65.9,8.5,6.4,4.1,19.1,11.5,12.9,120.4,129.6,128.9,121.1
"Fri, Dec 15, 2023",7:00p,New Orleans Pelicans,112,Charlotte Hornets,107,Box Score,,"16,080",2:15,Spectrum Center,,https://www.basketball-reference.com/boxscores/202312150CHO.html,.595,.528,.531,.495,.338,.337,.400,.228,55.7,44.3,63.2,43.9,4.1,7.2,8.2,7.5,14.5,7.3,114.3,109.8,109.2,114.9
"Fri, Dec 15, 2023",7:00p,Detroit Pistons,92,Philadelphia 76ers,124,Box Score,,"19,761",2:11,Wells Fargo Center,,https://www.basketball-reference.com/boxscores/202312150PHI.html,.505,.555,.457,.490,.259,.378,.284,.316,43.8,56.3,54.3,58.5,2.9,16.4,11.5,13.3,18.7,9.7,89.4,119.9,120.5,89.0
"Fri, Dec 15, 2023",7:00p,Indiana Pacers,123,Washington Wizards,137,Box Score,,"15,208",2:16,Capital One Arena,,https://www.basketball-reference.com/boxscores/202312150WAS.html,.539,.662,.519,.636,.374,.293,.150,.283,46.6,53.4,72.9,69.2,6.3,6.2,12.3,11.9,11.6,15.5,110.6,122.0,123.1,109.6
